"uid","mid","retweeted_status_mid","retweeted_uid","source","image","text","geo","created_at","deleted_last_seen","permission_denied","week","leng","deleteddateclean","diffindays","treat","created","textfactor","strata","weights","tendaybcensor","tendaybexist","tendaybpost","fivedaybcensor","fivedaybexist","fivedaybpost","tendayacensor","tendayaexist","tendayapost","fivedayacensor","fivedayaexist","fivedayapost","postratebefore","censoredratebefore","existratebefore","postrateafter","censoredrateafter","existrateafter","province","gender","verified","datefactor","censored"
"uJ2YT2YWR","m87x1cfM2J","m1Rl9oQMD","uATZWVEBM","新浪微博","0","圣诞节和中国圣诞节有如此不同哟..","","2012-12-25 00:49:54","2012-12-25 05:36:23.238547","True",52,17,"2012-12-25 05:36:23",0.198946759259259,1,"2012-12-25","圣诞节和中国圣诞节有如此不同哟..",3447,1,0.0191570881226054,0.946360153256705,783,0.019271948608137,0.963597430406852,467,0.0769230769230769,0.928205128205128,195,0.0745341614906832,0.925465838509317,161,2324,0.0141996557659208,0.943201376936317,195,0.0769230769230769,0.928205128205128,100,"m",FALSE,"2012-12-25",1
"uJWAA2OXV","mhkaNw6NVN","mEjSHyTlgb","uZNJUBLKD","iPhone客户端","0","高官被殴打致死，需要更多人殉葬要说助威，和周红敏一起吃饭的辽宁省公安厅的某处长及其他公安厅助威人员怎么没事？司法实务称之为“站脚助威”帮助犯，其实真没法律依据！回复这到是。可这个距离是7、8米啊","","2012-12-25 23:33:14","2012-12-27 15:03:33.888547","True",52,97,"2012-12-27 15:03:33",1.64605324074074,1,"2012-12-25","高官被殴打致死，需要更多人殉葬要说助威，和周红敏一起吃饭的辽宁省公安厅的某处长及其他公安厅助威人员怎么没事？司法实务称之为“站脚助威”帮助犯，其实真没法律依据！回复这到是。可这个距离是7、8米啊",2092,1,0,0.986394557823129,147,0,0.981481481481482,108,0.0121951219512195,0.75609756097561,82,0.0175438596491228,0.649122807017544,57,653,0,0.996937212863706,82,0.0121951219512195,0.75609756097561,31,"m",FALSE,"2012-12-25",1
"uJWIO3ICW","mPowvpCCmI","mcDy5ka0c7","uZ32YXA23","360安全浏览器","0","表叔的一块表顶俺不吃不喝几年的工资啊！！","","2012-12-27 13:38:55","2012-12-27 14:04:15.460421","True",52,20,"2012-12-27 14:04:15",0.0175925925925926,1,"2012-12-27","表叔的一块表顶俺不吃不喝几年的工资啊！！",1001,1,0.0164644714038128,0.959272097053726,1154,0.00814663951120163,0.971486761710794,491,0.0428134556574924,0.957186544342508,327,0.0428134556574924,0.957186544342508,327,1550,0.0129032258064516,0.958709677419355,327,0.0428134556574924,0.957186544342508,43,"m",FALSE,"2012-12-27",1
"uJWIT4NCP","mHBElwlZn2","m7MJhNjdfqI","uLUCBVFGW","新浪微博手机版","0","难怪社会无诚信。实事求是，但有事改画。","","2012-04-30 21:57:31","","",18,19,"",NA,0,"2012-04-30","难怪社会无诚信。实事求是，但有事改画。",1936,1.5625,0,1,92,0,1,92,0,1,535,0,1,232,192,0,1,23579,8.48212392383053e-05,0.986937529157301,12,"m",TRUE,"2012-04-30",0
"uK3R0RGQ0","mAMXf3jQl0","mGxmkBkhaD","u0YUO1GON","索尼Xperia U ST25i","0","突然覺得此人影衰了姓梁的...==|||同学们好！特首好！同学们辛苦了！为人民服务！转发微博","","2012-09-08 08:30:22","","",36,46,"",NA,0,"2012-09-08","突然覺得此人影衰了姓梁的...==|||同学们好！特首好！同学们辛苦了！为人民服务！转发微博",572,1.5625,0,1,339,0,1,196,0,1,640,0,1,241,7392,0,1,4166,0,1,81,"f",FALSE,"2012-09-08",0
"uK3R0VUTC","mptJB17pj7","mNpz0ri53Q","uZDQIHPBS","新浪微博","0","【已有70多人签名】张思之@贺卫方@何兵@叶匡政徐友渔等……","","2012-12-27 12:07:00","","",52,30,"",NA,0,"2012-12-27","【已有70多人签名】张思之@贺卫方@何兵@叶匡政徐友渔等……",3975,1.5625,0.0156739811912226,0.815047021943574,319,0.015748031496063,0.78740157480315,127,0.0196078431372549,0.990196078431373,102,0.0196078431372549,0.990196078431373,102,14305,0.00664103460328556,0.970220202726319,102,0.0196078431372549,0.990196078431373,44,"m",TRUE,"2012-12-27",0
"uK3RE3NXH","m2XrUPCzmh","mqeyd8MOSA","uBID0ZO0S","iPhone客户端","0","党外不让存在反对党，党内好不容易形成改革派，反动派仍然张牙舞爪。控制国资委的那伙人就是权贵利益集团的代言人。国资委其实是官资委，与老百姓毫无关系。60年前宣称要推翻的三座大山，前两座是海市蜃楼，第三座现在长成喜马拉雅山，60年前原本是个小山","","2012-05-17 17:42:00","2012-05-18 19:44:33.912712","True",20,120,"2012-05-18 19:44:33",1.08510416666667,1,"2012-05-17","党外不让存在反对党，党内好不容易形成改革派，反动派仍然张牙舞爪。控制国资委的那伙人就是权贵利益集团的代言人。国资委其实是官资委，与老百姓毫无关系。60年前宣称要推翻的三座大山，前两座是海市蜃楼，第三座现在长成喜马拉雅山，60年前原本是个小山",2662,1,0,0.852941176470588,34,0,1,5,0,0.72972972972973,37,0,0.272727272727273,11,541,0,0.88539741219963,425,0.00235294117647059,0.748235294117647,11,"m",TRUE,"2012-05-17",1
"uK3RRIB3N","mTSR2u4Dk2","","","新浪微博","1","【东方洪】金庸的最后两部小说《笑傲江湖》和《鹿鼎记》写于1967——1969年文革期间。其中两位邪教头目：东方不败和洪安通━━“东方洪”。东方不败夺得大权，无心处理教务，任由部下杨莲亭胡作非为，不予理睬。洪安通杀人不眨眼，与雅克萨的沙俄军官勾结,喜听奉承，参见他祝他“仙福永享，寿与天齐”","","2012-05-23 14:32:01","","True",21,144,"",NA,1,"2012-05-23","【东方洪】金庸的最后两部小说《笑傲江湖》和《鹿鼎记》写于1967——1969年文革期间。其中两位邪教头目：东方不败和洪安通━━“东方洪”。东方不败夺得大权，无心处理教务，任由部下杨莲亭胡作非为，不予理睬。洪安通杀人不眨眼，与雅克萨的沙俄军官勾结,喜听奉承，参见他祝他“仙福永享，寿与天齐”",712,1,0,0.903225806451613,62,0,0.896551724137931,58,0,0.762331838565022,223,0,0.598130841121495,107,88,0,0.931818181818182,2441,0.00655469070053257,0.687832855387136,400,"m",FALSE,"2012-05-23",1
"uK3X4PGT0","mU5LxP2SDI","mGxmkBkhaD","u0YUO1GON","新浪微博","0","突然覺得此人影衰了姓梁的...==|||同学们好！特首好！同学们辛苦了！为人民服务！转发微博","","2012-09-08 03:59:23","","True",36,46,"",NA,1,"2012-09-08","突然覺得此人影衰了姓梁的...==|||同学们好！特首好！同学们辛苦了！为人民服务！转发微博",572,1,0,1,231,0,1,88,0,1,490,0,1,200,914,0,1,2772,0,1,81,"m",FALSE,"2012-09-08",1
"uKPJF3C4H","mrMnyae3y9","","","皮皮时光机","1","【政协委员提议恢复大清王朝】康熙十世孙、广州政协委员金复新表示，他准备走遍中国收集100万人签名，向全国人大请愿，在中国恢复君主制。恢复清皇室，并打算给20多个仍保留君主制的国家写信寻求支持。为彰显龙裔身份，其日常用品、服装更是非黄色不选，并日夜盼望能住进故宫。","","2012-07-06 15:25:15","","",27,131,"",NA,0,"2012-07-06","【政协委员提议恢复大清王朝】康熙十世孙、广州政协委员金复新表示，他准备走遍中国收集100万人签名，向全国人大请愿，在中国恢复君主制。恢复清皇室，并打算给20多个仍保留君主制的国家写信寻求支持。为彰显龙裔身份，其日常用品、服装更是非黄色不选，并日夜盼望能住进故宫。",4692,1.5625,0,1,240,0,1,119,0,1,150,0,1,85,382,0,1,2541,0,0.922077922077922,32,"f",TRUE,"2012-07-06",0
"uKPJPHF5V","mFL9SGr4Qi","mCC4U55ze9","uVGJ01NGJ","iPhone客户端","0","他娘身份证是借的，不小心带了二十多刀回来，还是2007年发生的，他前天说要回到人民中间，昨天又说要学谁跳江以示清白啥的转发微博","","2012-12-12 20:03:12","2012-12-14 02:22:05.579037","True",50,63,"2012-12-14 02:22:05",1.26311342592593,1,"2012-12-12","他娘身份证是借的，不小心带了二十多刀回来，还是2007年发生的，他前天说要回到人民中间，昨天又说要学谁跳江以示清白啥的转发微博",2415,1,0.0204545454545455,0.922727272727273,880,0.0240963855421687,0.909638554216867,332,0.0130653266331658,0.950753768844221,995,0.0354838709677419,0.890322580645161,310,1234,0.0178282009724473,0.931118314424635,2151,0.0139470013947001,0.949790794979079,100,"f",FALSE,"2012-12-12",1
"uKPJPHF5V","mVZT0ZyKQU","mrAy9bOi60","uHRVYULME","iPhone客户端","0","送君送到大路旁，君的恩情永不忘，农友乡亲心里亮，隔山隔水永相望。送君送到大树下，心里几多知心话，出生入死闹革命，枪淋弹雨把敌杀。半间屋前川水流，革命的友谊才开头，哪有利刀能劈水，哪有利剑能斩愁。风里浪里你行船，我执梭镖望君还","","2012-12-16 06:39:10","2012-12-16 13:15:02.868858","True",50,112,"2012-12-16 13:15:02",0.274907407407407,1,"2012-12-16","送君送到大路旁，君的恩情永不忘，农友乡亲心里亮，隔山隔水永相望。送君送到大树下，心里几多知心话，出生入死闹革命，枪淋弹雨把敌杀。半间屋前川水流，革命的友谊才开头，哪有利刀能劈水，哪有利剑能斩愁。风里浪里你行船，我执梭镖望君还",1738,1,0.0247592847317744,0.896836313617607,727,0.0283018867924528,0.893081761006289,318,0.0065359477124183,0.946778711484594,1071,0.00399201596806387,0.970059880239521,501,1552,0.0199742268041237,0.923324742268041,1841,0.0103204780010864,0.959804454101032,100,"f",FALSE,"2012-12-16",1
"uKPKAKNWI","mvRZovY0Tl","mu9gFECzc9","uCBTZBHNA","UC浏览器","0","还有半句话：到时你们出问题了，还说是我们审阅小组的问题，我们负不起这个历史责任。哦？求证","","2012-12-09 11:36:57","","",49,44,"",NA,0,"2012-12-09","还有半句话：到时你们出问题了，还说是我们审阅小组的问题，我们负不起这个历史责任。哦？求证",1392,1.5625,0.0151187904967603,0.76889848812095,463,0.0254777070063694,0.78343949044586,157,0.036144578313253,0.481927710843373,249,0.032520325203252,0.569105691056911,123,745,0.00939597315436242,0.844295302013423,585,0.064957264957265,0.572649572649573,100,"m",FALSE,"2012-12-09",0
"uKPKRZJ1H","mPowDDhOCS","mNTZOxvy1q","uFAYBSPT","360安全浏览器","0","除非他有勇气断腕啊！如此疯狂删表哥图片，让百姓更加确信，何表哥上面有人","","2012-12-30 17:37:01","","",52,35,"",NA,0,"2012-12-30","除非他有勇气断腕啊！如此疯狂删表哥图片，让百姓更加确信，何表哥上面有人",1930,1.5625,0.0157676348547718,0.95850622406639,1205,0.0245614035087719,0.945614035087719,570,NA,NA,0,NA,NA,0,1603,0.0199625701809108,0.9369931378665,0,NA,NA,33,"m",FALSE,"2012-12-30",0
"uKPKRZJ1H","mtqtMF6xTV","mzq9S37aJV","uLUCEUT1G","360安全浏览器","0","他的不足是其位置导致的，如果真正由他来代表人民，社会早就变样了，人民早就舒心了！在有些人看来国家利益没有自己的利益重要！转发微博","","2012-12-23 17:59:04","2012-12-23 22:16:43.699951","True",51,64,"2012-12-23 22:16:43",0.178923611111111,1,"2012-12-23","他的不足是其位置导致的，如果真正由他来代表人民，社会早就变样了，人民早就舒心了！在有些人看来国家利益没有自己的利益重要！转发微博",2438,1,0.0203804347826087,0.925271739130435,736,0.0140845070422535,0.975855130784708,497,0.0189633375474083,0.945638432364096,791,0.00663716814159292,0.969026548672566,452,746,0.0201072386058981,0.92627345844504,791,0.0189633375474083,0.945638432364096,33,"m",FALSE,"2012-12-23",1
"uLMIH0P01","m145yDij4","","","皮皮时光机","1","观众和媒体质疑《泰坦尼克号》中Rose裸身让Jack作画的情节1998年在大陆上映时没有被删除、2012年上映却被删除，近日广电总局终于对此给出了解释：“考虑到3D电影的特殊性，我们担心播放此片段时观众会伸手去摸，打到前排观众的头，造成纠纷。出于建设精神文明社会的考虑，我们决定删除此片段。","","2012-04-08 20:35:14","","True",14,145,"",NA,1,"2012-04-08","观众和媒体质疑《泰坦尼克号》中Rose裸身让Jack作画的情节1998年在大陆上映时没有被删除、2012年上映却被删除，近日广电总局终于对此给出了解释：“考虑到3D电影的特殊性，我们担心播放此片段时观众会伸手去摸，打到前排观众的头，造成纠纷。出于建设精神文明社会的考虑，我们决定删除此片段。",1046,1,0,1,42,0,1,21,0,0.830188679245283,53,0,0.678571428571429,28,96,0,1,2209,0,0.967858759619737,12,"f",FALSE,"2012-04-08",1
"uLMIQ1RFN","mVZTMoPRNE","mCC4U55ze9","uVGJ01NGJ","新浪微博手机版","0","他娘身份证是借的，不小心带了二十多刀回来，还是2007年发生的，他前天说要回到人民中间，昨天又说要学谁跳江以示清白啥的转发微博","","2012-12-12 20:10:47","","",50,63,"",NA,0,"2012-12-12","他娘身份证是借的，不小心带了二十多刀回来，还是2007年发生的，他前天说要回到人民中间，昨天又说要学谁跳江以示清白啥的转发微博",2415,1.5625,0.0135746606334842,0.961538461538462,884,0.00956022944550669,0.980879541108987,523,0.0276564774381368,0.86608442503639,687,0.0444444444444444,0.874074074074074,270,1002,0.0119760479041916,0.93812375249501,1216,0.0238486842105263,0.84375,53,"m",FALSE,"2012-12-12",0
"uLMIYVYLY","m4YwEcHx0T","","","新浪微博","1","改革开放后，他做过两届总理，一任总书记，7年前的今天辞世。当年，有一挽联：青史留名人心自在小朝廷何足道哉，难为汉相宁做楚囚大丈夫无所谓了。","","2012-01-17 10:46:59","","True",3,69,"",NA,1,"2012-01-17","改革开放后，他做过两届总理，一任总书记，7年前的今天辞世。当年，有一挽联：青史留名人心自在小朝廷何足道哉，难为汉相宁做楚囚大丈夫无所谓了。",4678,1,0,1,50,0,1,18,0,1,36,0,1,20,96,0,1,2540,0.0271653543307087,0.490157480314961,11,"m",TRUE,"2012-01-17",1
"uLUCB433Y","mA3CqrlQK8","","","新浪微博","1","【今年最伟大的领导人-菲律宾总统阿基诺三世】1、仅靠一艘二手舰和拥有三大舰队N多核武的泱泱大国对峙。2、在两国对峙中，始终掌握主动，让对方精英跟着自己的指挥棒起舞。该大国打也不能，退也不能，极度郁闷却束手无策。3、在领海纠纷同时，竟还能从该国手中拿到120亿美元经济援助，仅此可载入史册。","","2012-05-03 12:35:14","","True",18,144,"",NA,1,"2012-05-03","【今年最伟大的领导人-菲律宾总统阿基诺三世】1、仅靠一艘二手舰和拥有三大舰队N多核武的泱泱大国对峙。2、在两国对峙中，始终掌握主动，让对方精英跟着自己的指挥棒起舞。该大国打也不能，退也不能，极度郁闷却束手无策。3、在领海纠纷同时，竟还能从该国手中拿到120亿美元经济援助，仅此可载入史册。",2361,1,0,1,6,0,1,3,0,1,7,0,1,4,7,0,1,649,0.00154083204930663,0.964560862865948,100,"m",FALSE,"2012-05-03",1
"uLUCJKVPN","mgwu5VXIaw","","","iPhone客户端","0","北京发大水淹死人，没有一个人出来慰问星点半点，出来的第一手就是让老百姓捐款。你的朝鲜姑父来了，又是慰问水灾，又准备借给他十亿美元，妈妈的，朝鲜是恁亲爹还是恁亲爷啊！？败家玩意！","","2012-08-18 03:28:22","","True",33,88,"",NA,1,"2012-08-18","北京发大水淹死人，没有一个人出来慰问星点半点，出来的第一手就是让老百姓捐款。你的朝鲜姑父来了，又是慰问水灾，又准备借给他十亿美元，妈妈的，朝鲜是恁亲爹还是恁亲爷啊！？败家玩意！",2933,1,0,1,16,0,1,4,0.032258064516129,0.897849462365591,186,0.0212765957446809,0.851063829787234,94,2639,0,1,4691,0.0200383713493925,0.865700277126412,41,"f",TRUE,"2012-08-18",1
"uM1U53HK0","mjxdp4IT4Z","mJG7C9T1Gs","uDZP0RUSJ","新浪微博","0","萧功秦按语：李是当年武汉红卫兵领袖，因擅杀对立派，在文革后被判多年徒刑。他已经大彻大悟，我与他相识。本文有价值，决非一般网文可比，让我们大开眼界。值得一读。","","2012-03-25 11:00:45","","",12,78,"",NA,0,"2012-03-25","萧功秦按语：李是当年武汉红卫兵领袖，因擅杀对立派，在文革后被判多年徒刑。他已经大彻大悟，我与他相识。本文有价值，决非一般网文可比，让我们大开眼界。值得一读。",911,3.125,0.0625,0.9375,16,0,1,10,0,0.970149253731343,67,0,1,21,491,0.00203665987780041,0.975560081466395,4192,0.00357824427480916,0.734732824427481,11,"m",TRUE,"2012-03-25",0
"uM1ULM1YF","mxA8CNZyqx","mj4XoGliDa","","新浪微博","0","打黑黒打的真相正在逐步揭开，但这些直接的打手尚不是危害最大的，因为他们无论怎么作恶毕竟是局部的，那些受重庆各种形式直接和间接资助与组织，在学术界、媒体和网络上进行大力鼓噪，甚至至今还挂着某人头像以示忠贞的人，才是最需要揭露的，因为他们毒化了整个社会。","","2012-07-07 19:12:21","2012-07-08 20:41:38.800609","True",27,125,"2012-07-08 20:41:38",1.06200231481481,1,"2012-07-07","打黑黒打的真相正在逐步揭开，但这些直接的打手尚不是危害最大的，因为他们无论怎么作恶毕竟是局部的，那些受重庆各种形式直接和间接资助与组织，在学术界、媒体和网络上进行大力鼓噪，甚至至今还挂着某人头像以示忠贞的人，才是最需要揭露的，因为他们毒化了整个社会。",4491,1,0.0307692307692308,0.913846153846154,325,0.027972027972028,0.909090909090909,286,0,0.991803278688525,122,0,0.987951807228916,83,2372,0.00548060708263069,0.943086003372681,3105,0.0151368760064412,0.726892109500805,11,"m",TRUE,"2012-07-07",1
"uMLL53THU","mxMGt3nONK","mqeyd8MOSA","uBID0ZO0S","iPhone客户端","0","党外不让存在反对党，党内好不容易形成改革派，反动派仍然张牙舞爪。控制国资委的那伙人就是权贵利益集团的代言人。国资委其实是官资委，与老百姓毫无关系。60年前宣称要推翻的三座大山，前两座是海市蜃楼，第三座现在长成喜马拉雅山，60年前原本是个小山","","2012-05-17 07:28:01","","",20,120,"",NA,0,"2012-05-17","党外不让存在反对党，党内好不容易形成改革派，反动派仍然张牙舞爪。控制国资委的那伙人就是权贵利益集团的代言人。国资委其实是官资委，与老百姓毫无关系。60年前宣称要推翻的三座大山，前两座是海市蜃楼，第三座现在长成喜马拉雅山，60年前原本是个小山",2662,1.5625,0,1,16,0,1,4,0,1,39,0,1,18,412,0,1,478,0,1,81,"m",TRUE,"2012-05-17",0
"uMLL5WZMK","mFLDRarJf5","mpGAIp7pg6","uLMIQBQYG","新浪微博","0","还是有真心疼爱雷书记的人哦！父子情浓于水，兄弟手足情！","","2012-12-24 12:48:47","","True",52,27,"",NA,1,"2012-12-24","还是有真心疼爱雷书记的人哦！父子情浓于水，兄弟手足情！",1383,1,0.0205696202531646,0.906645569620253,632,0.0242914979757085,0.931174089068826,247,0.00204498977505112,0.989775051124744,489,0.00390625,0.98046875,256,927,0.0151024811218986,0.924487594390507,489,0.00204498977505112,0.989775051124744,13,"m",FALSE,"2012-12-24",1
"uMLLRVELC","mcbzhVZtM","mQWVElzCG5","uK3XTA011","新浪微博","0","现在快2000人了！期待您的加入！","","2012-12-20 23:16:54","","",51,17,"",NA,0,"2012-12-20","现在快2000人了！期待您的加入！",336,1.5625,0.0354223433242507,0.979564032697548,734,0.027190332326284,0.987915407854985,331,0.026525198938992,0.909814323607427,377,0.024,0.88,250,1112,0.0512589928057554,0.925359712230216,377,0.026525198938992,0.909814323607427,51,"m",FALSE,"2012-12-20",0
"uMMSCCMIO","mJdIlpgAJO","m3eUEXBbmu","uVEQCC0PE","iPhone客户端","0","反腐重要，但只有建立在法治和新闻自由基础上的反腐才会有长久的成效。反腐不是目的，用宪政限制公权力和保障公民权利才是。","","2012-11-25 23:49:07","2012-11-27 17:10:20.529792","True",47,58,"2012-11-27 17:10:20",1.72306712962963,1,"2012-11-25","反腐重要，但只有建立在法治和新闻自由基础上的反腐才会有长久的成效。反腐不是目的，用宪政限制公权力和保障公民权利才是。",3086,1,0,1,16,0,1,3,0,1,23,0,1,17,1211,0.000825763831544178,0.874483897605285,50,0,1,31,"m",TRUE,"2012-11-25",1
"uMMSLESTC","mQWnR1BRS9","","","新浪微博","1","憔悴的薄熙来。这张照片，是3月3日全国政协十一届五次会议开幕时薄熙来出席会议拍的，摄影者是中新社记者廖攀。跟过去各种谈笑风生的照片相比，薄显得分外憔悴、苍老。","","2012-03-03 21:34:38","","True",9,79,"",NA,1,"2012-03-03","憔悴的薄熙来。这张照片，是3月3日全国政协十一届五次会议开幕时薄熙来出席会议拍的，摄影者是中新社记者廖攀。跟过去各种谈笑风生的照片相比，薄显得分外憔悴、苍老。",4236,1,0,1,22,0,1,15,0,1,43,0,1,17,111,0,0.972972972972973,1750,0.0131428571428571,0.492,11,"m",FALSE,"2012-03-03",1
"uNEGBMJZD","mRs5by9mEc","mkbaohleDh","uPVDON2JU","新浪微博","0","市长这么难见，这就是最糟糕的现实。如果民意得到尊重，新闻有了发表的自由，这个场面绝不会出现。幸运的是，现在有了微博……","","2012-06-15 01:48:51","2012-06-16 04:48:07.505361","True",24,59,"2012-06-16 04:48:07",1.12449074074074,1,"2012-06-15","市长这么难见，这就是最糟糕的现实。如果民意得到尊重，新闻有了发表的自由，这个场面绝不会出现。幸运的是，现在有了微博……",3991,1,0,0.959183673469388,147,0,0.934065934065934,91,0.00826446280991736,0.793388429752066,121,0.0131578947368421,0.868421052631579,76,1678,0,0.976758045292014,994,0.00201207243460765,0.870221327967807,31,"m",TRUE,"2012-06-15",1
"uNEGN5M33","m9hGXy8e1g","mF8JR2YTeA","","iPad客户端","0","港《信报》消息：今天派驻英国记者到瓜瓜读书的英哈罗公学查询，校方答复，我校从不提供全额奖学金。","","2012-03-11 15:53:04","","",10,47,"",NA,0,"2012-03-11","港《信报》消息：今天派驻英国记者到瓜瓜读书的英哈罗公学查询，校方答复，我校从不提供全额奖学金。",242,0.78125,0.0303030303030303,0.946969696969697,132,0.0285714285714286,0.971428571428571,70,0.00460829493087558,0.970046082949309,434,0,0.966442953020134,149,1809,0.0176893311221669,0.977888336097291,6892,0.00986651189785258,0.72460824143935,61,"m",TRUE,"2012-03-11",0
"uNEGOR32O","mNlhXMmL1y","mQk7xee0U4","","新浪微博","0","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","","2012-03-06 15:40:23","","",10,95,"",NA,0,"2012-03-06","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．",1222,1.5625,0,1,185,0,1,89,0,1,212,0,1,71,208,0,1,5690,0.0031634446397188,0.900878734622144,41,"m",TRUE,"2012-03-06",0
"uONPHYU4E","m7K9nHH8Tj","","","投票","0","我参与了发起的投票【两会的刑诉法修正案第73条，现在该表决么？】，我投给了暂缓表决这1个选项。你也快来表态吧：","","2012-03-11 16:38:01","2012-03-13 00:31:16.268219","True",10,55,"2012-03-13 00:31:16",1.32864583333333,1,"2012-03-11","我参与了发起的投票【两会的刑诉法修正案第73条，现在该表决么？】，我投给了暂缓表决这1个选项。你也快来表态吧：",4335,1,0.153846153846154,0.769230769230769,26,0.153846153846154,0.769230769230769,26,0.0338983050847458,0.830508474576271,59,0.0338983050847458,0.830508474576271,59,758,0.0158311345646438,0.977572559366755,5026,0.0228810187027457,0.622363708714684,11,"m",TRUE,"2012-03-11",1
"uONPREH1I","mqJEJ7jhCF","mQWVElzCG5","uK3XTA011","新浪微博","0","现在快2000人了！期待您的加入！","","2012-12-20 22:29:45","2012-12-21 07:33:55.718546","True",51,17,"2012-12-21 07:33:55",0.377893518518519,1,"2012-12-20","现在快2000人了！期待您的加入！",336,1,0.0418300653594771,0.908496732026144,765,0.0338983050847458,0.920096852300242,413,0.0520446096654275,0.947955390334573,269,0.0504201680672269,0.915966386554622,119,1179,0.0517387616624258,0.897370653095844,269,0.0520446096654275,0.947955390334573,82,"m",FALSE,"2012-12-20",1
"uP2ZKBUGE","mGCDp0UZJM","","","皮皮时光机","1","中国泰坦尼克号3D被剪，卡梅隆听到的原因是...没想到总菊的官方理由真好意思往外说啊。。","","2012-04-14 23:41:08","","",15,44,"",NA,0,"2012-04-14","中国泰坦尼克号3D被剪，卡梅隆听到的原因是...没想到总菊的官方理由真好意思往外说啊。。",1516,1.5625,0,1,60,0,1,27,0,1,70,0,1,37,933,0,1,689,0,1,81,"f",FALSE,"2012-04-14",0
"uP2ZOAM5B","m1x1gnMmY","mNTHdMZlFe","u0VPYW20H","Android客户端","0","重庆这种事情，是不是国内的普遍现象？？//@人品森V：推荐给@中青报曹林","","2012-03-18 23:53:22","","",11,36,"",NA,0,"2012-03-18","重庆这种事情，是不是国内的普遍现象？？//@人品森V：推荐给@中青报曹林",1849,1.5625,0,1,19,0,1,18,0,1,15,0,1,11,227,0,1,1512,0,1,43,"m",FALSE,"2012-03-18",0
"uP2ZQRWG4","m0kZ4x0CNW","mVZTGYAvdc","uZXKDGXKA","360安全浏览器","0","重庆打压监控太厉害，否则重庆也会有这一幕的。深圳。在哪里？","","2012-12-24 00:07:57","2012-12-24 02:35:25.189016","True",52,29,"2012-12-24 02:35:25",0.102407407407407,1,"2012-12-24","重庆打压监控太厉害，否则重庆也会有这一幕的。深圳。在哪里？",1829,1,0.0859375,0.8359375,128,0.0277777777777778,0.833333333333333,36,0.172413793103448,0.436781609195402,87,0.197183098591549,0.408450704225352,71,211,0.0521327014218009,0.76303317535545,87,0.172413793103448,0.436781609195402,45,"m",FALSE,"2012-12-24",1
"uP2ZTFKIJ","m5uUf1v9GB","mj4XoGliDa","u351RB21Q","新浪微博","0","打黑黒打的真相正在逐步揭开，但这些直接的打手尚不是危害最大的，因为他们无论怎么作恶毕竟是局部的，那些受重庆各种形式直接和间接资助与组织，在学术界、媒体和网络上进行大力鼓噪，甚至至今还挂着某人头像以示忠贞的人，才是最需要揭露的，因为他们毒化了整个社会。","","2012-07-07 19:17:33","","",27,125,"",NA,0,"2012-07-07","打黑黒打的真相正在逐步揭开，但这些直接的打手尚不是危害最大的，因为他们无论怎么作恶毕竟是局部的，那些受重庆各种形式直接和间接资助与组织，在学术界、媒体和网络上进行大力鼓噪，甚至至今还挂着某人头像以示忠贞的人，才是最需要揭露的，因为他们毒化了整个社会。",4491,1.5625,0.00476190476190476,0.978571428571429,420,0.00909090909090909,0.995454545454545,220,0.00498753117206983,0.902743142144638,401,0.0048780487804878,0.926829268292683,205,4834,0.0043442283822921,0.953661563922218,4464,0.00739247311827957,0.718413978494624,11,"m",TRUE,"2012-07-07",0
"uP2ZY3FAQ","mHN13aiiON","","","iPhone客户端","0","改变命运的三种方法：读书，坐头等舱，唱民歌。","","2012-11-15 12:31:51","","True",46,22,"",NA,1,"2012-11-15","改变命运的三种方法：读书，坐头等舱，唱民歌。",4675,1,0,1,87,0,1,33,0,0.405405405405405,74,0,0.647058823529412,34,2924,0,1,396,0,0.704545454545455,100,"m",FALSE,"2012-11-15",1
"uPA3KG0CA","m2XU58ey7e","mVZTcJ7QmR","uVGJ1W22Z","360浏览器超速版","0","访民郭洪伟被围困（第四天）在北京的高楼，他高挂白色”救命“旗！向世人投降！同仁继续关注！","","2012-12-18 03:30:16","","",51,44,"",NA,0,"2012-12-18","访民郭洪伟被围困（第四天）在北京的高楼，他高挂白色”救命“旗！向世人投降！同仁继续关注！",1108,1.5625,0,1,261,0,1,71,0,1,92,NA,NA,0,531,0,1,92,0,1,32,"f",FALSE,"2012-12-18",0
