original_short,redirected,valid_url,domain,subdomain,suffix
https://t.co/vOz9JjPGLt,https://twitter.com/bbcscotlandnews/status/1167004718490628098,Yes,twitter,,com
https://t.co/NjrvEGrjzi,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/H5ig6QfFV9,https://twitter.com/theSNP/status/1205338475228217344/video/1,Yes,twitter,,com
https://t.co/y8JcBhaAHF,https://twitter.com/NicolaSturgeon/status/1231411311759761409/photo/1,Yes,twitter,,com
https://t.co/mFcx8Vk,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/4UkjxZgYe8,https://twitter.com/charlottearmit7/status/1189942288446894085,Yes,twitter,,com
https://t.co/J3Z0YvM,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/XRbdJNecDT,https://twitter.com/ballotboxscot/status/1197663242379825152,Yes,twitter,,com
https://t.co/BHHmSA6jGY,https://twitter.com/vadundee/status/1173164750680854528,Yes,twitter,,com
https://t.co/G6CruiYE6U,https://www.bbc.co.uk/news/uk-50930002,Yes,bbc,www,co.uk
https://t.co/WHUorVN971,https://twitter.com/scotlandteam/status/1091697078995165184,Yes,twitter,,com
https://t.co/UvAFrDJF1n,https://twitter.com/NicolaSturgeon/status/1217047157599100928/photo/1,Yes,twitter,,com
https://t.co/WOXIcgQSk0,https://twitter.com/NicolaSturgeon/status/1204827912744120320/video/1,Yes,twitter,,com
https://t.co/8vVMPA4UbM,https://twitter.com/NicolaSturgeon/status/1193526563909832704/photo/1,Yes,twitter,,com
https://t.co/lF4ZvVMMZg,https://twitter.com/NicolaSturgeon/status/1134399820897095680/photo/1,Yes,twitter,,com
https://t.co/1CF0jIsRcS,https://twitter.com/afuahirsch/status/1182254139369250818/photo/1,Yes,twitter,,com
https://t.co/ooPi8Ko0uq,https://twitter.com/nacwgscot/status/1180148988059803649,Yes,twitter,,com
https://t.co/sxIIlmFycO,https://twitter.com/NicolaSturgeon/status/1145400434024243200/photo/1,Yes,twitter,,com
https://t.co/2BkM83HZDe,https://twitter.com/NicolaSturgeon/status/1225062308461928448/photo/1,Yes,twitter,,com
https://t.co/12B,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/y2JVGiH2Ug,https://twitter.com/datalabscotland/status/1108747595843883008,Yes,twitter,,com
https://t.co/WTQpYJHbzo,https://twitter.com/NicolaSturgeon/status/1232627937209352197/video/1,Yes,twitter,,com
https://t.co/W0qiE5XRQw,https://twitter.com/scvotweet/status/1230008788024987649,Yes,twitter,,com
https://t.co/ZSpvj5SVXo,https://twitter.com/NicolaSturgeon/status/1208401299877875714/photo/1,Yes,twitter,,com
https://t.co/nEko2E14so,https://www.thenational.scot/news/18116209.kirsty-strickland-scottish-independence-keep-cool/,Yes,thenational,www,scot
https://t.co/2DOYB9eBtS,https://twitter.com/NicolaSturgeon/status/1205909629236068352/photo/1,Yes,twitter,,com
https://t.co/0Wj9SqdSkL,https://twitter.com/SRUCStudy/status/1141989116172742657/photo/1,Yes,twitter,,com
https://t.co/8qGifAb94t,https://www.unison.org.uk/news/2019/04/brexit-deal-put-country/,Yes,unison,www,org.uk
https://t.co/D,https://twitter.com/deepthivsn,Yes,twitter,,com
https://t.co/eEtW5wZSPD,https://twitter.com/danigaravelli1/status/1117342618072100864,Yes,twitter,,com
https://t.co/2isngDpVmN,https://www.you.co.uk/elizabeth-day-what-not-to-say-about-my-miscarriage/,Yes,you,www,co.uk
https://t.co/fBkTWgpNvc,https://twitter.com/ysinational/status/1184430937154695168,Yes,twitter,,com
https://t.co/GRlSCaI,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/0LuHvUjBQQ,https://www.theguardian.com/commentisfree/2019/apr/01/far-right-bookshelves-jordan-peterson-thilo-sarrazin,Yes,theguardian,www,com
https://t.co/R2Z6A1HmRj,https://twitter.com/petermurrell/status/1131656151949631488,Yes,twitter,,com
https://t.co/CWeCD6cXP9,https://twitter.com/NicolaSturgeon/status/1185170379310010369/photo/1,Yes,twitter,,com
https://t.co/oAxPRs1MMr,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-47277891,Yes,bbc,www,co.uk
https://t.co/QcpjXYcaCq,https://twitter.com/NicolaSturgeon/status/1170382921598980099/photo/1,Yes,twitter,,com
https://t.co/suMnTYpwWd,https://twitter.com/mrskrgray/status/1190296660569710594,Yes,twitter,,com
https://t.co/BkWUhq7GmP,https://www.facebook.com/events/463980824469591/?ti=icl,Yes,facebook,www,com
https://t.co/zMK6Zf7yZz,https://twitter.com/kenny_murray/status/1214945697654595590,Yes,twitter,,com
https://t.co/ukdcXjr42t,https://twitter.com/bbcpolitics/status/1168083554447659008,Yes,twitter,,com
https://t.co/x7BBLPaPhc,https://twitter.com/sebastianepayne/status/1166647168368660481,Yes,twitter,,com
https://t.co/aZ2iWt0AAs,https://www.theguardian.com/politics/2019/oct/24/ruth-davidson-under-fire-wholly-unethical-lobbying-job?CMP=Share_iOSApp_Other,Yes,theguardian,www,com
https://t.co/4Io2Ud7JZJ,https://twitter.com/nicolasturgeon/status/1176177096953122816,Yes,twitter,,com
https://t.co/TvhOt7Fk4m,https://twitter.com/NicolaSturgeon/status/1205763934659198976/photo/1,Yes,twitter,,com
https://t.co/eH2tm79JNq,https://twitter.com/NicolaSturgeon/status/1153695505995763712/photo/1,Yes,twitter,,com
https://t.co/NQuZX9dSOl,https://twitter.com/NicolaSturgeon/status/1129340263116283904/photo/1,Yes,twitter,,com
https://t.co/whM4suFGTR,https://twitter.com/theSNP/status/1205336535614263296/video/1,Yes,twitter,,com
https://t.co/eBJqbx7Xtm,https://twitter.com/mos_politics/status/1102149812282187777,Yes,twitter,,com
https://t.co/HhLsdP3BC4,https://www.bbc.com/news/49509131,Yes,bbc,www,com
https://t.co/Y9uUKHBbk1,https://twitter.com/NicolaSturgeon/status/1196831109960683520/photo/1,Yes,twitter,,com
https://t.co/f6f3zEpzOu,https://twitter.com/scotgov/status/1141736919174438913,Yes,twitter,,com
https://t.co/5NPahGIWsu,https://twitter.com/scotnational/status/1144940325930242049,Yes,twitter,,com
https://t.co/Ccz6GBt7zA,https://twitter.com/NicolaSturgeon/status/1131589076161896454/photo/1,Yes,twitter,,com
https://t.co/S4d4he8zRP,https://www.politics.co.uk/blogs/2019/05/03/week-in-review-the-idea-of-a-labour-tory-brexit-deal-is-func,Yes,politics,www,co.uk
https://t.co/wguTWwsiQT,https://twitter.com/yesscot/status/1121052885742231553,Yes,twitter,,com
https://t.co/bMoBQhI4kh,https://twitter.com/itsgood2give/status/1106525878404767744,Yes,twitter,,com
https://t.co/Th9JHNu19g,https://twitter.com/christinasnp_/status/1131272772104138752,Yes,twitter,,com
https://t.co/LOGPzTdN3c,https://twitter.com/charlottearmit7/status/1214954493558829056,Yes,twitter,,com
https://t.co/HLffHpNeNT,https://twitter.com/ScotGovFM/status/1119888525057515521/video/1,Yes,twitter,,com
https://t.co/aNp0zty80D,https://twitter.com/newgorbalsha/status/1164577750839156736,Yes,twitter,,com
https://t.co/0tfA4qiWIV,https://www.theguardian.com/commentisfree/2019/may/07/twitter-misogynists-women-public-life-social-media-abuse,Yes,theguardian,www,com
https://t.co/k664AkL9AS,https://twitter.com/NicolaSturgeon/status/1114551912752386048/photo/1,Yes,twitter,,com
https://t.co/zEymV1mabE,https://twitter.com/scotgov/status/1181200478706835456,Yes,twitter,,com
https://t.co/V3xokFN1zt,https://twitter.com/skynewspolitics/status/1191400457467518978,Yes,twitter,,com
https://t.co/mCKqLAIKYl,https://twitter.com/scotlandnt/status/1128618807591936007,Yes,twitter,,com
https://t.co/lVviWs7UfJ,https://www.glasgowtimes.co.uk/opinion/17511393.nicola-sturgeon-the-friendly-city-of-glasgow-must-be-open-to-tourists-and-workers/,Yes,glasgowtimes,www,co.uk
https://t.co/M4Qk4079ds,https://twitter.com/NicolaSturgeon/status/1137712522583248896/photo/1,Yes,twitter,,com
https://t.co/2ZUBWN5TnR,https://twitter.com/ScotThistles/status/1149605624885342208/photo/1,Yes,twitter,,com
https://t.co/h348CWRzgx,https://twitter.com/skynewsbreak/status/1105490413622870016,Yes,twitter,,com
https://t.co/UGn45CpY2F,https://twitter.com/NicolaSturgeon/status/1124761101793730568/photo/1,Yes,twitter,,com
https://t.co/hSQaJ1ka33,https://twitter.com/scotgovfm/status/1108790039012671488,Yes,twitter,,com
https://t.co/lGLwl2GCSu,https://twitter.com/jgforsyth/status/1123544809774436352,Yes,twitter,,com
https://t.co/SaL51mCRQO,https://twitter.com/NicolaSturgeon/status/1106651538221682688/photo/1,Yes,twitter,,com
https://t.co/03Y45NoPng,https://twitter.com/scotlandnt/status/1133477344528805896,Yes,twitter,,com
https://t.co/HorD7wQOvP,https://twitter.com/realdonaldtrump/status/1150381395078000643,Yes,twitter,,com
https://t.co/uha93HXugW,https://www.glasgowtimes.co.uk/opinion/17576156.nicola-sturgeon-scotland-should-be-a-thriving-and-driving-force-within-the-eu-instead-we-face-being-forced-to-the-margins/,Yes,glasgowtimes,www,co.uk
https://t.co,https://t.co,Yes,t,,co
https://t.co/0xSlBsc6T1,https://twitter.com/thisgirl_is/status/1104424474307371010,Yes,twitter,,com
https://t.co/SrodEJCZXC,https://twitter.com/efaparty/status/1138486255795298310,Yes,twitter,,com
https://t.co/g5iBZFKCZY,https://www.theguardian.com/politics/live/2019/apr/24/brexit-latest-developments-mays-approval-ratings-with-tory-members-hit-record-low-survey-suggests-live-news,Yes,theguardian,www,com
https://t.co/EObz1VqqSZ,https://www.ft.com/content/62c4703e-495f-11e9-bbc9-6917dce3dc62,Yes,ft,www,com
https://t.co/ELiWOQuYrk,https://twitter.com/Scotlandteam/status/1106998982469959681/photo/1,Yes,twitter,,com
https://t.co/7FcsXq8fPH,https://twitter.com/ayeshahazarika/status/1104410672589402114,Yes,twitter,,com
https://t.co/LwJ6YAW4VA,https://twitter.com/NicolaSturgeon/status/1172919697819492353/photo/1,Yes,twitter,,com
https://t.co/h3IoIeSxB1,https://twitter.com/bbcscotland/status/1193514392761118720,Yes,twitter,,com
https://t.co/P7lyvTzL6M,https://twitter.com/NicolaSturgeon/status/1208401107724242944/photo/1,Yes,twitter,,com
https://t.co/aWLhnLSqsI,https://twitter.com/ScotNational/status/1105571443063091204/photo/1,Yes,twitter,,com
https://t.co/9cWeEuME0P,https://twitter.com/jackiekaypoet/status/1190994628184547328,Yes,twitter,,com
https://t.co/VeRyACtsHi,https://twitter.com/davidallengreen/status/1181177972402872320,Yes,twitter,,com
https://t.co/U0iI2EdRBd,https://twitter.com/charlottearmit7/status/1154311784754503680,Yes,twitter,,com
https://t.co/qK9R96PWA8,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/pNi5sSfQNg,https://twitter.com/heraldscotland/status/1182173272391258124,Yes,twitter,,com
https://t.co/6gLwH8mAk3,https://twitter.com/bethrigby/status/1168999586981187584,Yes,twitter,,com
https://t.co/KKFfkIe4Wh,https://twitter.com/fifawwc/status/1141462662662033413,Yes,twitter,,com
https://t.co/dwJvjWLZGj,https://twitter.com/bbcbreaking/status/1139142333696548865,Yes,twitter,,com
https://t.co/0vgrhkEfXD,https://twitter.com/whocaresscot/status/1124370432390574080,Yes,twitter,,com
https://t.co/fHXae7ArpX,https://twitter.com/LordMcConnell/status/1105744516357804033/photo/1,Yes,twitter,,com
https://t.co/tDNom2iZUH,https://twitter.com/NicolaSturgeon/status/1103737013944180739/photo/1,Yes,twitter,,com
https://t.co/NJOMuN649Q,https://twitter.com/bbcbreakfast/status/1096312535702298624,Yes,twitter,,com
https://t.co/Hj1RPLNUCu,https://twitter.com/leomiklasz/status/1192934602651951104/photo/1,Yes,twitter,,com
https://t.co/SVIwcgUMH7,https://twitter.com/nicolasturgeon/status/1172913229116452864,Yes,twitter,,com
https://t.co/wBbxTFDBY0,https://twitter.com/gavinlundy/status/1212173668081643520,Yes,twitter,,com
https://t.co/lKH841P6OE,https://twitter.com/NicolaSturgeon/status/1129472373835665408/photo/1,Yes,twitter,,com
https://t.co/9K3eoBBimG,https://twitter.com/razannahhussain/status/1120712544849661952,Yes,twitter,,com
https://t.co/5TReTGy9TD,https://twitter.com/nicholas_mairs/status/1100712571202666496,Yes,twitter,,com
https://t.co/SzdDBYA3vl,https://twitter.com/peatworrier/status/1213880721120649219,Yes,twitter,,com
https://t.co/mzKMkJ6reY,https://twitter.com/NicolaSturgeon/status/1190666071180746753/photo/1,Yes,twitter,,com
https://t.co/MaJdFfAj1c,https://twitter.com/thesnp/status/1205305300967919621,Yes,twitter,,com
https://t.co/BvTJWbR1RG,https://twitter.com/ScotGovFM/status/1171106399004299265/photo/1,Yes,twitter,,com
https://t.co/tdjGGIqSko,https://twitter.com/humzayousaf/status/1093083876916973569,Yes,twitter,,com
https://t.co/LKt6gGX1cM,https://twitter.com/bbcquestiontime/status/1197965920544677888,Yes,twitter,,com
https://t.co/rogrIftvgy,https://twitter.com/libby_brooks/status/1204676637775806464,Yes,twitter,,com
https://t.co/TjpjxVLu3L,https://twitter.com/scotgovcanada/status/1093659877153669120,Yes,twitter,,com
https://t.co/tdB4Wdi3x1,https://twitter.com/foreigncorr1/status/1159758916756152320,Yes,twitter,,com
https://t.co/pRsyL54Pwz,https://twitter.com/hamishh1931/status/1107954632276496386,Yes,twitter,,com
https://t.co/C1vnZKKqPY,https://twitter.com/ladyhaja/status/1117841512337936385,Yes,twitter,,com
https://t.co/SFND1DuuoT,https://twitter.com/nickeardleybbc/status/1095207890820972544,Yes,twitter,,com
https://t.co/QOntinIHaM,https://twitter.com/eliz_lloyd/status/1164104192174252033/photo/1,Yes,twitter,,com
https://t.co/1TBOd5pYT1,https://www.yes.scot/,Yes,yes,www,scot
https://t.co/5L7cN6yrFR,https://twitter.com/StewartMcDonald/status/1199386713610694656/photo/1,Yes,twitter,,com
https://t.co/RO4m9QPDfi,https://twitter.com/NicolaSturgeon/status/1092511762660888576/photo/1,Yes,twitter,,com
https://t.co/sihZOVafFT,https://twitter.com/paulbranditv/status/1141819192020295680,Yes,twitter,,com
https://t.co/dv1icefqdz,https://twitter.com/nicolasturgeon/status/1114093588328079360,Yes,twitter,,com
https://t.co/SettVZdiZL,https://twitter.com/stafscot/status/1143807656576126976,Yes,twitter,,com
https://t.co/0v8jhHjvBf,https://twitter.com/glasgow2019/status/1101600486208225281,Yes,twitter,,com
https://t.co/X5N5PhD2S2,https://twitter.com/MathesonMichael/status/1205483316054495234/photo/1,Yes,twitter,,com
https://t.co/lyUkEz1eJH,https://twitter.com/jeremycorbyn/status/1194683810585174016,Yes,twitter,,com
https://t.co/6bvQBR0cA9,https://twitter.com/BBCScotlandNews/status/1176014147034726400/photo/1,Yes,twitter,,com
https://t.co/dxQI0eX,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/WYKo35C1dG,https://www.ted.com/talks/nicola_sturgeon_why_governments_should_prioritize_well_being,Yes,ted,www,com
https://t.co/ueSN6cnCKT,https://twitter.com/theSNP/status/1205336705022205953/video/1,Yes,twitter,,com
https://t.co/xCkX5nGZBx,https://podcasts.apple.com/gb/podcast/pod-save-the-world/id1200016351#episodeGuid=75bdefa4-948b-11e9-bfb0-dbda9491d232,Yes,apple,podcasts,com
https://t.co/lkrV9OLXN7,https://twitter.com/piersmorgan/status/1168548951622135811,Yes,twitter,,com
https://t.co/qF5ETG0Qdp,https://twitter.com/turningpointsco/status/1145675807987240960,Yes,twitter,,com
https://t.co/ipw8Nt6nPD,https://twitter.com/glasgowsepolice/status/1191384099996475394,Yes,twitter,,com
https://t.co/H90Bv5jbbe,https://twitter.com/MhairiHunter/status/1204866463485583361/photo/1,Yes,twitter,,com
https://t.co/i3E5oNVM20,https://twitter.com/greenerscotland/status/1126113519898890246,Yes,twitter,,com
https://t.co/qumjG806ge,https://twitter.com/NicolaSturgeon/status/1112061860507979777/photo/1,Yes,twitter,,com
https://t.co/dUGuL3SRc2,https://twitter.com/stvnews/status/1103260769288896513,Yes,twitter,,com
https://t.co/OA24WvD,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/KqdN8Wyabw,https://twitter.com/huffpostuk/status/1199961998072700929,Yes,twitter,,com
https://t.co/HzBdi4Pikd,https://twitter.com/skynews/status/1204016625046962176,Yes,twitter,,com
https://t.co/FP,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/9w6e7a78zV,https://twitter.com/leovaradkar/status/1144613252837597184,Yes,twitter,,com
https://t.co/ZX6AdE3mud,https://twitter.com/theSNP/status/1205345372018790400/video/1,Yes,twitter,,com
https://t.co/OSaknVGzYY,https://twitter.com/bbcbreaking/status/1183649568996679680,Yes,twitter,,com
https://t.co/sZRnMWMe3v,https://twitter.com/margaretferrier/status/1144925350683693056,Yes,twitter,,com
https://t.co/KMmUvJsKn4,https://twitter.com/NicolaSturgeon/status/1223369787260260354/photo/1,Yes,twitter,,com
https://t.co/j5V2lO8LcB,https://twitter.com/pippacrerar/status/1091112508314869760,Yes,twitter,,com
https://t.co/1MH3UrUqnl,https://twitter.com/Wimbledon/status/1147567588345569280/video/1,Yes,twitter,,com
https://t.co/qLkMi2IIIA,https://twitter.com/theSNP/status/1205340760813518850/video/1,Yes,twitter,,com
https://t.co/zJtna,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/TkWN9dOoA4,https://twitter.com/NicolaSturgeon/status/1128642740550557696/photo/1,Yes,twitter,,com
https://t.co/HSFdUtTOKr,https://twitter.com/ysinational/status/1122530792700145664,Yes,twitter,,com
https://t.co/djLaKSYclE,https://twitter.com/pippacrerar/status/1112694515138265088,Yes,twitter,,com
https://t.co/jb2I7nu3oP,https://twitter.com/NicolaSturgeon/status/1107566749812170758/photo/1,Yes,twitter,,com
https://t.co/ONshaPOvic,https://twitter.com/wgsaraband/status/1201463451350175744,Yes,twitter,,com
https://t.co/NF07QR2Qrw,https://twitter.com/fifawwc/status/1141436898038226944,Yes,twitter,,com
https://t.co/UDxHLzm1iY,https://twitter.com/NicolaSturgeon/status/1212042486010523650/photo/1,Yes,twitter,,com
https://t.co/LGqq2nw83t,https://twitter.com/theSNP/status/1205316528687788033/video/1,Yes,twitter,,com
https://t.co/uK7WeGLVJ7,https://twitter.com/MrVikas/status/1123818175060160515/photo/1,Yes,twitter,,com
https://t.co/kxXQh4Ao2e,https://twitter.com/jacindaardern/status/1106397870628847617,Yes,twitter,,com
https://t.co/s8s7Rohml1,https://twitter.com/digiscot/status/1098153401471430656/photo/1,Yes,twitter,,com
https://t.co/P6K2CbxsM3,https://twitter.com/jdalgouttece/status/1096314091055050752,Yes,twitter,,com
https://t.co/3FP3m97UBy,https://twitter.com/ruthdavidsonmsp/status/1133374472772313088,Yes,twitter,,com
https://t.co/I5gPMqusKf,https://twitter.com/NicolaSturgeon/status/1131473962712608768/photo/1,Yes,twitter,,com
https://t.co/0mZJdYYhke,https://twitter.com/NicolaSturgeon/status/1130461849554698241/photo/1,Yes,twitter,,com
https://t.co/nyrRWEjmiz,https://twitter.com/holyroodmandy/status/1098857424390377472,Yes,twitter,,com
https://t.co/jv7Oa09T8K,https://twitter.com/stvnews/status/1209381380414754816,Yes,twitter,,com
https://t.co/8aRuaMwfOG,https://twitter.com/Bell45/status/1205234621765562386/photo/1,Yes,twitter,,com
https://t.co/5B6vQzS6rw,https://twitter.com/NicolaSturgeon/status/1190700652982349831/photo/1,Yes,twitter,,com
https://t.co/vSJ1tEFSrl,https://twitter.com/stu_fraser/status/1146141996588965894,Yes,twitter,,com
https://t.co/U86MSf97ga,https://twitter.com/mikehudema/status/1177891267335860224,Yes,twitter,,com
https://t.co/muGpPlG45i,https://twitter.com/NicolaSturgeon/status/1131635984494452742/photo/1,Yes,twitter,,com
https://t.co/vrZBXY0Ss0,https://www.theguardian.com/books/2019/jul/27/the-burgeoning-book-festival-bringing-a-buzz-to-the-isle-of-bute?CMP=twt_books_b-gdnbooks,Yes,theguardian,www,com
https://t.co/rZClylUw4h,https://twitter.com/NicolaSturgeon/status/1195720907790147585/photo/1,Yes,twitter,,com
https://t.co/TKQgKiMijM,https://twitter.com/clapperl/status/1094170805293010944,Yes,twitter,,com
https://t.co/zjaopD9uoa,https://twitter.com/ScotGovFM/status/1135838070459289600/video/1,Yes,twitter,,com
https://t.co/xpzYLR0UWk,https://twitter.com/glasgow_live/status/1114613137473527815,Yes,twitter,,com
https://t.co/PgFfZ4mJgU,https://twitter.com/sunscotnational/status/1107025495818932224,Yes,twitter,,com
https://t.co/7EimEeA8AN,https://twitter.com/NicolaSturgeon/status/1176010464364548096/photo/1,Yes,twitter,,com
https://t.co/4rJaVEoQ9T,https://twitter.com/heartscotnews/status/1193787895905210370,Yes,twitter,,com
https://t.co/CjGGi9LG0Q,https://twitter.com/YouGov/status/1123152055684804609,Yes,twitter,,com
https://t.co/ndqz3gRE3T,https://twitter.com/johnswinney/status/1152985010426843137,Yes,twitter,,com
https://t.co/33m4JWMoCU,https://liveanddeadly.net/2019/06/27/in-defence-of-crime-fiction-a-rant-edbookfest/,Yes,liveanddeadly,,net
https://t.co/c4lMOZU8or,https://twitter.com/steve_hawkes/status/1112626542113378305,Yes,twitter,,com
https://t.co/OTybgRPcVO,https://twitter.com/NicolaSturgeon/status/1109378693955289088/photo/1,Yes,twitter,,com
https://t.co/G3MLopYSzj,https://www.channel4.com/news/author-edna-obrien-women-and-girls-are-weapons-of-war-now,Yes,channel4,www,com
https://t.co/uhFl3yGTjV,https://twitter.com/NicolaSturgeon/status/1202606024211025921/photo/1,Yes,twitter,,com
https://t.co/ZCG5Qce81Z,https://twitter.com/NicolaSturgeon/status/1140213534313320448/photo/1,Yes,twitter,,com
https://t.co/zGgRTNHA0v,https://twitter.com/theSNP/status/1205320668696469504/video/1,Yes,twitter,,com
https://t.co/o1sc7,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/4J87YkFEpM,https://www.glasgowtimes.co.uk/news/17576798.glasgow-royal-infirmary-named-amongst-worlds-top-100/,Yes,glasgowtimes,www,co.uk
https://t.co/hgAfxSsovr,https://twitter.com/eliz_lloyd/status/1097520582525100033,Yes,twitter,,com
https://t.co/hFq3pX9OKu,https://twitter.com/PeterMurrell/status/1155096840729239554/photo/1,Yes,twitter,,com
https://t.co/2NTRRIluou,https://twitter.com/yougov/status/1199812713100263424,Yes,twitter,,com
https://t.co/Jlle7nKXyj,https://www.theguardian.com/commentisfree/2019/nov/24/nuclear-weapon-kill-millions-cold-war-mentality-nicola-sturgeon?CMP=share_btn_tw,Yes,theguardian,www,com
https://t.co/yAOp5zgSAv,https://twitter.com/NicolaSturgeon/status/1174307094922715139/photo/1,Yes,twitter,,com
https://t.co/JteNCQL8N4,https://twitter.com/mj_lee/status/1182466357738164225,Yes,twitter,,com
https://t.co/4acu04WNiW,https://twitter.com/matthewwells/status/1102165543543558144,Yes,twitter,,com
https://t.co/T9sFaZAUsT,https://twitter.com/simonclarkemp/status/1166331121753296896,Yes,twitter,,com
https://t.co/2an37LvxB2,https://twitter.com/andy_murray/status/1185988082463588352,Yes,twitter,,com
https://t.co/dNHQ6Lnq59,https://twitter.com/glasgowgurdwara/status/1193855973523443713,Yes,twitter,,com
https://t.co/g,https://twitter.com/minimalist,Yes,twitter,,com
https://t.co/WZemE6xO3a,https://twitter.com/tfn_sara/status/1134369191103016960,Yes,twitter,,com
https://t.co/hVaWpFbAPT,https://www.bbc.com/news/uk-scotland-scotland-politics-48095676,Yes,bbc,www,com
https://t.co/U,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/qymLzn4w2D,https://twitter.com/NicolaSturgeon/status/1218493114698125313/photo/1,Yes,twitter,,com
https://t.co/x17BzuaHfC,https://twitter.com/samcoatessky/status/1169928538956296193,Yes,twitter,,com
https://t.co/KAVOcBElEt,https://twitter.com/NicolaSturgeon/status/1206184587245899783/photo/1,Yes,twitter,,com
https://t.co/9YNgeslXNU,https://twitter.com/political_alans/status/1205317112648089605,Yes,twitter,,com
https://t.co/lCeh5aHIKN,https://twitter.com/peatanddiesel/status/1208086243751411714,Yes,twitter,,com
https://t.co/QSQimI16Gj,https://twitter.com/lewis_goodall/status/1197503163718340608,Yes,twitter,,com
https://t.co/sD5FzT2miJ,https://twitter.com/ftukpolitics/status/1185307721828098049,Yes,twitter,,com
https://t.co/XT5s9x17xC,https://twitter.com/thesnp/status/1179785985858658305,Yes,twitter,,com
https://t.co/X2i7Hmas4n,https://twitter.com/NicolaSturgeon/status/1161682983566434305/photo/1,Yes,twitter,,com
https://t.co/rEk9cYfEms,https://twitter.com/NicolaSturgeon/status/1187614805944946688/photo/1,Yes,twitter,,com
https://t.co/aETN67HfD5,https://twitter.com/bbcscotland/status/1134448906916564992,Yes,twitter,,com
https://t.co/jUruXS66qj,https://twitter.com/scotgovedu/status/1121096966115446785,Yes,twitter,,com
https://t.co/nf3nUGLNH8,https://twitter.com/VonnSand/status/1225025510419378178/photo/1,Yes,twitter,,com
https://t.co/EQl9B48n02,https://twitter.com/theSNP/status/1205336365489147904/video/1,Yes,twitter,,com
https://t.co/KPF4wuoLFk,https://twitter.com/NicolaSturgeon/status/1208400439080898562/photo/1,Yes,twitter,,com
https://t.co/zpiRR1t50G,https://twitter.com/thecommonspace/status/1159490467689574402,Yes,twitter,,com
https://t.co/4t2iYc1SYa,"https://www.holyrood.com/comment/view,the-workplace-parking-levy-deserves-more-consideration_10095.htm",Yes,holyrood,www,com
https://t.co/jaCbFpCRiM,https://twitter.com/htscotpol/status/1101147375886876672,Yes,twitter,,com
https://t.co/OTsDIDekov,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/mjk8vIEsBw,https://twitter.com/NicolaSturgeon/status/1096075969511780355/photo/1,Yes,twitter,,com
https://t.co/Qh2Lu,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/numaJkoAN1,https://twitter.com/malachytallack/status/1091312000968392709,Yes,twitter,,com
https://t.co/HSyrGe6Pf9,https://twitter.com/glennbbc/status/1105949666858938368,Yes,twitter,,com
https://t.co/IhT9t25fNn,https://twitter.com/pickardje/status/1187821253236801536,Yes,twitter,,com
https://t.co/RpfzxLOWvI,https://twitter.com/bethsy/status/1144146079698608128/photo/1,Yes,twitter,,com
https://t.co/OHMU3yj9jA,https://twitter.com/skynewspolitics/status/1124218555929714688,Yes,twitter,,com
https://t.co/yaiZmEOz6I,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/IMQ8zzNWR0,https://twitter.com/stvnews/status/1169958893310685184,Yes,twitter,,com
https://t.co/DMKOJt9wcI,https://twitter.com/nasimrasl/status/1132766710610706434,Yes,twitter,,com
https://t.co/osUAXwYu2F,https://twitter.com/andrewwilson/status/1212491269236236288,Yes,twitter,,com
https://t.co/B9aCdzRYE2,https://twitter.com/philiphammonduk/status/1165539601680916480,Yes,twitter,,com
https://t.co/Hwo8rd93hS,https://twitter.com/chrisdeerin/status/1152168168795906050,Yes,twitter,,com
https://t.co/t,https://twitter.com/rx,Yes,twitter,,com
https://t.co/JT1U8X0YMk,https://twitter.com/RiaDRobertson/status/1164076598120898561/photo/1,Yes,twitter,,com
https://t.co/sTbeiEngkv,https://twitter.com/AnnaLangside/status/1142415655783849985/photo/1,Yes,twitter,,com
https://t.co/bOjenUyZMO,https://twitter.com/youngscot/status/1140684454844874752,Yes,twitter,,com
https://t.co/ysw0IgvFwn,https://twitter.com/nicolasturgeon/status/1150031350520565760,Yes,twitter,,com
https://t.co/5nZutUAjlS,https://www.glasgowcoa.org/,Yes,glasgowcoa,www,org
https://t.co/ZJUmuXvO11,https://twitter.com/NicolaSturgeon/status/1121088359802318848/photo/1,Yes,twitter,,com
